sample_id,sample_labid,sample_batchid,apha_sub,apha_rv,sample_tissuetype,sample_buffer,country,fat,drit,hn_rtpcr,rt_rtpcr_assay,rt_rtpcr,lft,test_centre,diagnostic_result,diag_notes,ngs_sampleid,ngs_runid,ngs_rundate,ngs_country,ngs_location,ngs_submission,ngs_platform,illumina_platform,nanopore_platform,ngs_analysis_type,ngs_merged_from,ngs_flowcell,ngs_library_type,primer_scheme,ngs_barcode,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,genomecov_depthx200,Genbank_accession,consensus_version,unmasked_consensus_coverage,consensus_coverage,consensus_fasta,ngs_notes
SD148(Rab18/11)1669,RV2787,11-May,SUB1669,RV2787,Brain,,,,,Pos2,,,,APHA;CVL,Positive,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD149(Rab19/11)1670,NA,11-May,SUB1670,,Brain,,,,,Neg,,,,APHA;CVL,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD1504,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD151Rab21/11)1672,SUB1672,11-May,SUB1672,,Brain,,,,,NA,,,,CVL;APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD155(Rab25/11)1676,RV2791,11-May,SUB1676,RV2791,Brain,,,,,Pos1,,,,APHA;CVL,Positive,,RV2791,,,,,,illumina merge,,,merged,miseq4;nextseq_dec14,NA,metagenomic,,,15068608,20740,237,,,,,,,,,,KR534231,best,,0,,
SD158(Rab28/11)1679,RV2792,11-May,SUB1679,RV2792,Brain,,,,,Pos1,,,,APHA;CVL,Positive,,RV2792,,,,,,illumina merge,,,merged,miseq4;nextseq_dec14,NA,metagenomic,,,13995380,19366,215,,,,,,,,,,KR534232,best,,0,,
SD1604,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD167/NYBSRTO211,RV2857,11-Dec,SUB2462,RV2857,Brain,,,,,Pos1,,,,APHA,Positive,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD1704,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD171,NA,11-Dec,SUB2466,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD172,NA,11-Dec,SUB2467,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD175/RNBSDC0411,RV2863,11-Dec,SUB2470,RV2863,Brain,,,,,Pos2,,,,APHA,Positive,,RV2863,,,,,,illumina merge,,,merged,miseq6;miseq7,NA,metagenomic,,,225706,11650,195.7077388,108.4398098,172,5,690,11914,11914,11848,9924,,KY210227,best,,99.92451564,,
SD175/RNBSDC0411.sg,,11-Dec,,,Salivary gland,,,,,,,,,APHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD176/NYMSDC0411,RV2864,11-Dec,SUB2471,RV2864,Brain,,,,,Pos2,,,,APHA,Positive,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD176/NYMSDC0411.sg,,11-Dec,,,Salivary gland,,,,,,,,,APHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD177/KWTSDC0511,RV2865,11-Dec,SUB2472,RV2865,Brain,,,,,Pos1,,,,APHA,Positive,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD178/NYCSDC0411,NA,11-Dec,SUB2473,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD179/RBRSDC0411,RV2866,11-Dec,SUB2474,RV2866,Brain,,,,,Pos2,,,,APHA,Positive,,RV2866,,,,,,illumina merge,,,merged,miseq_test;nextseq_dec14,NA,metagenomic,,,17707815,1007,9,,,,,,,,,,KY210228,best,,0,,
SD1804,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD183/RNBSDC0411,NA,11-Dec,SUB2478,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD186/KBCSDC0611,NA,11-Dec,SUB2481,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD187/MNASDC0411,RV2872,11-Dec,SUB2482,RV2872,Brain,,,,,Pos2,,,,APHA,Positive,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD188/NYBSDC0611,NA,11-Dec,SUB2483,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD1904/SD17,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD197/NKTSDC0711,NA,11-Dec,SUB2493,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD198/GESSDC0711,NA,11-Dec,,,Brain,,,,,NA,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD200/MUGSDC0711,RV2883,11-Dec,SUB2495,RV2883,Brain,,,,,Pos1,,,,APHA,Positive,,RV2883,,,,,,illumina merge,,,merged,miseq2;miseq7;nextseq_dec14,NA,metagenomic,,,20693938,21557,221,,,,,,,,,,KY210239,best,,0,,
SD2004/SD18,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD206/RCGSDC0811,NA,11-Dec,SUB2501,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD2104/SD19,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD216/NMTSDC0911,RV2898,11-Dec,SUB2511,RV2898,Brain,,,,,Pos1,,,,APHA,Positive,,RV2898,,,,,,illumina merge,,,merged,miseq2;nextseq_dec14,NA,metagenomic,,,19197193,20664,206,,,,,,,,,,KR534251,best,,0,,
SD220/BTGSDC0911,RV2902,11-Dec,SUB2515,RV2902,Brain,,,,,Pos1,,,,APHA,Positive,,RV2902,,,,,,illumina merge,,,merged,miseq2;miseq7,NA,metagenomic,,,605575,2442,43.68599966,18.66981795,41,0,109,11854,11816,11274,88,,KR906775,best,,99.10257486,,
SD2204/SD20,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD226/NYMSDC1011,NA,11-Dec,SUB2521,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD228/NYBSDC0911,NA,11-Dec,SUB2523,,Brain,,,,,Neg,,,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD229/MSGSDC1011,NOT RECEIVED,11-Dec,,,,,,,,NA,,,,APHA;NOT RECEIVED,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD23/J,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD2304/SD21,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD231/BNGSDC1111,SUB3259,12-Aug,SUB3259,,Brain,,,,,,,39.48,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD233,RV3091,12-Aug,SUB3261,RV3091,Brain,,,,,Pos1,,21.28,,APHA,Positive,,RV3091,,,,,,illumina merge,,,merged,miseq1;nextseq_dec14,NA,metagenomic,,,18376860,50860,496,,,,,,,,,,,,,0,,
SD237,NA,12-Aug,SUB3264,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD239,RV3149,12-Aug,SUB3348,RV3149,Brain,,,,,NA,,21.71,,APHA,Positive,,RV3149,,,,,,illumina merge,,,merged,,NA,metagenomic,,,,,,,,,,,,,,,KR906791,best,,0,,
SD239,RV3149,12-Aug,SUB3348,RV3149,Brain,,,,,,,21.71,Positive,APHA,Positive,,RV3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD24/T,NA,,,,Brain,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD24/T.s,NA,,,,Saliva swab,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD241,NA,12-Aug,SUB3267,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD242,NA,12-Aug,SUB3268,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD243,NA,12-Aug,SUB3269,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD244,NA,12-Aug,SUB3270,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD246,SUB3272,12-Aug,SUB3272,,Brain,,,,,,,,,APHA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No record of real-time
SD247,NA,12-Aug,SUB3273,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD249,NA,12-Aug,SUB3275,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD25,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD258,RV3103,12-Aug,SUB3283,RV3103,Brain,,,,,Pos1,,24.72,,APHA,Positive,,RV3103,,,,,,illumina merge,,,merged,miseq5;nextseq_dec14,NA,metagenomic,,,17549986,11210,109,,,,,,,,,,KY210286,best,,0,,
SD259,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD26,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD26/A,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sd262,SUB3286,12-Aug,SUB3286,,Brain,,,,,NA,,NA,,APHA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No note of RT or hmPCR: possibly a missing sample
SD263,SUB3287,12-Aug,SUB3287,,Brain,,,,,NA,,NA,,APHA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No note of RT or hmPCR: possibly a missing sample
SD264,NA,12-Aug,SUB3288,,Brain,,,,,,,,,APHA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD266,NA,12-Aug,SUB3290,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD267,NA,12-Aug,SUB3291,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD268,NA,12-Aug,SUB3292,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD27,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD27/G,NA,,,,,,,,,,,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD272,NA,12-Aug,SUB3296,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD278,RV3113,12-Aug,SUB3302,RV3113,Brain,,,,,Pos1,,15.5,,APHA,Positive,,RV3113,,,,,,illumina merge,,,merged,miseq1;nextseq_dec14,NA,metagenomic,,,18115513,68797,761,,,,,,,,,,KY210290,best,,0,,
SD28,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD28/SD29,NA,,,,,,,,,,,20.22,,CDC,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD283,RV3119,12-Aug,SUB3308,RV3119,Brain,,,,,Pos1,,22.25,Positive,APHA,Positive,,RV3119,,,,,,illumina merge,,,merged,miseq6;nextseq_dec14,NA,metagenomic,,,15519701,7634,81,,,,,,,,,,KY210293,best,,0,,
SD284,SUB3309,12-Aug,SUB3309,,Brain,,,,,,,no ct,,APHA,Negative,,SUB3309,,,,,,illumina merge,,,merged,nextseq_dec14;polyomics16,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,"Possible taqman 35.83 (26.02.13)Repeat: Neg  taqman (28.02.13)"
SD286A,SUB3311,12-Aug,SUB3311,,Brain,,,,,,,no ct,,APHA,Negative,,SUB3311,,,,,,illumina merge,,,merged,nextseq_dec14;polyomics16,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD290,RV3125,12-Aug,SUB3316,RV3125,Brain,,,,,Pos1,,25.08,Positive,APHA,Positive,,RV3125,,,,,,illumina merge,,,merged,miseq6;nextseq_dec14,NA,metagenomic,,,16181484,10504,105,,,,,,,,,,KR906784,best,,0,,
SD294,RV3129,12-Aug,SUB3320,RV3129,Brain,,,,,Pos1,,20.71,,APHA,Positive,,RV3129,,,,,,illumina merge,,,merged,miseq6;deepSeq14,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD295,RV3130,12-Aug,SUB3321,RV3130,Brain,,,,,Pos1,,16.41,,APHA,Positive,,RV3130,,,,,,illumina merge,,,merged,miseq1;deepSeq14,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD296,RV3131,12-Aug,SUB3322,RV3131,Brain,,,,,Pos1,,20.62,,APHA,Positive,,RV3131,,,,,,illumina merge,,,merged,miseq6;deepSeq14,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD298,NA,12-Aug,SUB3324,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD299,NA,12-Aug,SUB3325,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD30,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD300,RV3133,12-Aug,SUB3326,RV3133,Brain,,,,,Pos1,,22.52,,APHA,Positive,,RV3133,,,,,,illumina merge,,,merged,miseq6;nextseq_dec14,NA,metagenomic,,,14589139,11715,118,,,,,,,,,,KR906789,best,,0,,
SD306,NA,12-Aug,SUB3332,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD309B,NA,12-Aug,SUB3421,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD31,NA,,,,,,,,,,,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD310,NA,12-Aug,SUB3336,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD311,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD313,NA,12-Aug,SUB3340,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD314,RV3145,12-Aug,SUB3341,RV3213,Brain,,,,,Pos1,,25.09,,APHA,Positive,,RV3145,,,,,,illumina merge,,,merged,miseq6;nextseq_dec14,NA,metagenomic,,,15216797,10232,110,,,,,,,,,,KY210305,best,,0,,
SD315,NA,12-Aug,SUB3342,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD316,NA,12-Aug,SUB3343,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD317,RV3146,12-Aug,SUB3344,RV3146,Brain,,,,,Pos1,,24.35,,APHA,Positive,,RV3146,,,,,,illumina merge,,,merged,miseq7;nextseq_dec14,NA,metagenomic,,,16819682,13702,135,,,,,,,,,,KY210306,best,,0,,
SD318,NA,12-Aug,SUB3345,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD319,NA,12-Aug,SUB3346,,Brain,,,,,,,no ct,,APHA,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD32,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD320B,RV3152,12-Aug,SUB3420,RV3152,Brain,,,,,Pos1,,22.86,Positive,APHA,Positive,,SUB3420,,,,,,illumina merge,,,merged,miseq7;nextseq_dec14,NA,metagenomic,,,14910632,4003,42,,,,,,,,,,KY210309,best,,0,,
SD321,SUB4609,14-Oct,SUB4609,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD322,NA,,,,,,,,,,,,Positive,MISSING?,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD323,RV3046,14-Oct,SUB4610,RV3046,Brain,,,,,Pos2,,30.69,,APHA,Positive,,SUB4610,,,,,,illumina merge,,,merged,nextseq_dec14;polyomics16,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD324,SUB4611,14-Oct,SUB4611,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD328,SUB4615,14-Oct,SUB4615,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD33,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD330,SUB4617,14-Oct,SUB4617,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD332,NA,,,,,,,,,,,,Negative,MISSING?,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD333/357-possibleconfusiononwhichsamplesenttoVLA,SUB4619,14-Oct,SUB4619,,Brain,,,,,NA,,no ct,Positive,APHA,Positive,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD336,RV3054,14-Oct,SUB4622,RV3054,Brain,,,,,Pos2,,37.19,,APHA,Positive,,SUB4622,,,,,,illumina merge,,,merged,nextseq_dec14;polyomics16,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD337A,RV3055,14-Oct,SUB4623,RV3055,Brain,,,,,Pos2,,37,,APHA,Positive,,SUB4623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD337B,SUB4624,14-Oct,SUB4624,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD338A,RV3056,14-Oct,SUB4625,RV3056,Brain,,,,,Pos2,,34.19,Positive,APHA,Positive,,SUB4625,,,,,,illumina merge,,,merged,nextseq_dec14;polyomics16,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD338B,SUB4626,14-Oct,SUB4626,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD340,SUB4628,14-Oct,SUB4628,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD344,SUB4632,14-Oct,SUB4632,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD346,SUB4634,14-Oct,SUB4634,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD347,RV3062,14-Oct,SUB4635,RV3062,Brain,,,,,Pos1,,24.37,,APHA,Positive,,SUB4635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD34RV290(2496),RV2496,2009,SUB290,RV2496,Brain,,,,,Pos1,,,,APHA,Positive,,RV2496,,,,,,illumina merge,,,merged,miseq3;polyomics16,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD350,RV3065,14-Oct,SUB4638,RV3065,Brain,,,,,Pos2,,28.55,,APHA,Positive,,SUB4638,,,,,,illumina merge,,,merged,nextseq_dec14;polyomics16,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD354,RV3069,14-Oct,SUB4642,RV3069,Brain,,,,,Pos2,,29.51,,APHA,Positive,,SUB4642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD356,SUB4644,14-Oct,SUB4644,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD36/B,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD363,NA,,,,,,,,,,,,,MISSING?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD365,RV3077,14-Oct,SUB4652,RV3077,Brain,,,,,Pos2,,32.41,,APHA,Positive,,SUB4652,,7-Nov-14,,,,NA,,,,,NA,,,,,,,,,,,,,,,,,,,,,
SD369,SUB4656,14-Oct,SUB4656,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD37,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD371,SUB4658,14-Oct,SUB4658,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD372,NOT RECEIVED,14-Oct,SUB4659,,,,,,,,,,,APHA;NOT RECEIVED,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD373,SUB4660,14-Oct,SUB4660,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD375,SUB4662,14-Oct,SUB4662,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD376,SUB4663,14-Oct,SUB4663,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD377,SUB4664,14-Oct,SUB4664,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD378,RV3083,14-Oct,SUB4665,RV3083,Brain,,,,,Pos2,,39.41,Positive,APHA,Positive,,SUB4665,,,,,,illumina merge,,,merged,nextseq_dec14;polyomics16,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD379,RV3084,14-Oct,SUB4666,RV3084,Brain,,,,,Pos2,,31.01,,APHA,Positive,,RV3084,,,,,,illumina merge,,,merged,deepSeq14_nextseq_dec14,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD38,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD380,RV3085,14-Oct,SUB4667,RV3085,Brain,,,,,Pos1,,20.73,,APHA,Positive,,RV3085,,,,,,illumina merge,,,merged,deepSeq14_nextseq_dec14,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD381,RV3086,14-Oct,SUB4668,RV3086,Brain,,,,,Pos1,,18.95,,APHA,Positive,,RV3086,,,,,,illumina merge,,,merged,deepSeq14_nextseq_dec14,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD382,RV3087,14-Oct,SUB4669,RV3087,Brain,,,,,Pos1,,25.39,,APHA,Positive,,RV3087,,,,,,illumina merge,,,merged,deepSeq14_nextseq_dec14,NA,metagenomic,,,,,,,,,,,,,,,,,,0,,
SD383,SUB4670,14-Oct,SUB4670,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD384,SUB4671,14-Oct,SUB4671,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD385,NOT RECEIVED,14-Oct,SUB4672,,Brain,,,,,,,,,APHA;NOT RECEIVED,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD385.s,NOT RECEIVED,14-Oct,SUB4672,,Saliva swab,,,,,,,,,APHA;NOT RECEIVED,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD386,SUB4673,14-Oct,SUB4673,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD388,SUB4675,14-Oct,SUB4675,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD389,SUB4676,14-Oct,SUB4676,,Brain,,,,,NA,,no ct,,APHA,Negative,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
SD391,NA,,,,,,,,,,,,Positive,UNKNOWN,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD392,NA,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD393,NA,,,,,,,,,,,,Positive,UNKNOWN,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD394,NA,,,,,,,,,,,,Positive,UNKNOWN,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD395,NA,,,,,,,,,,,,Positive,UNKNOWN,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD396,SUB5257,14-Dec,SUB5257,,,,,,,NA,,NA,Negative,APHA;NOT RECEIVED,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD397,NA,,,,,,,,,,,,Positive,UNKNOWN,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD4,NA,,,,,,,,,,,,,CNEVA,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD40,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD4005/DON,NA,,,,,,,,,,,,,,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD402a,NA,,,,,,,,,,,,Positive,UNKNOWN,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD402b,RV3178,14-Dec,SUB5261,RV3178,Brain,,,,,NA,,pos,Positive,APHA,Positive,,RV3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD403,NA,,,,,,,,,,,,Negative,UNKNOWN,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD404,NA,,,,,,,,,,,,Positive,UNKNOWN,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD405,NA,,,,,,,,,,,,Negative,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
